unit_id,process_step,machine_id,start_time,end_time,status,time_taken_min,speed,force_kN,temperature_C,pressure_bar,power_usage_kW,queue_length_units,average_wait_time_min,queue_timestamp,quote_id,material_type,thickness_mm,batch_id,weight_kg,quantity,estimated_time_hours,estimated_cost_eur,promised_delivery,quote_status,time_ratio,queue_ratio,wait_ratio,temp_ratio,power_ratio,material_difficulty,thickness_norm,process_complexity,operational_stress,risk_score_raw,formula_risk_probability,risk_probability,defect_flag,result,defect_type,severity,inspection_timestamp,storage_location,qr_code,recommended_device
U-1252,laser_cutting,L-03,2026-03-28 09:43:00,2026-03-28 09:50:38,completed,7.633333333333334,22.11,,331.9,13.35,17.45,2,8,09:35,Q-3015,aluminum_5754,4.0,MB-2218,3.36,40,22.2,852.0,2026-04-08 14:00,accepted,1.1239263803680983,0.2857142857142857,0.34782608695652173,1.0552252567322673,0.9659562690285083,0.55,1.0,0.55,0.32731994040722867,0.14852142295978005,0.027058311123808763,0.027058311123808763,0,pass,-,-,2026-03-28 09:50:38,Zone-A,QR_U-1252,phone_or_ipad
U-1252,bending,B-02,2026-03-28 10:08:38,2026-03-28 10:17:58,completed,9.333333333333334,9.96,83.94,28.45,,7.26,6,12,09:56,Q-3015,aluminum_5754,4.0,MB-2218,3.36,40,22.2,852.0,2026-04-08 14:00,accepted,1.1876988335100742,0.8571428571428571,0.5,1.0263347763347763,1.0153846153846153,0.55,1.0,0.7,1.0609115169030332,0.6126764010115017,0.09372405409199407,0.09372405409199407,0,pass,-,-,2026-03-28 10:17:58,Zone-A,QR_U-1252,phone_or_ipad
U-1252,welding,W-01,2026-03-28 10:44:58,2026-03-28 10:54:37,completed,9.65,0.62,,1436.96,3.11,10.06,9,17,10:27,Q-3015,aluminum_5754,4.0,MB-2218,3.36,40,22.2,852.0,2026-04-08 14:00,accepted,0.9888983774551666,1.2857142857142858,0.7083333333333334,0.9740681866710953,1.051201671891327,0.55,1.0,1.0,1.3018817411899521,1.0740524364817106,0.2761757665561408,0.2761757665561408,1,fail,surface_porosity,low,2026-03-28 10:54:37,Zone-D,QR_U-1252,phone_or_ipad
U-1253,laser_cutting,L-01,2026-03-28 09:24:00,2026-03-28 09:30:45,completed,6.75,19.84,,296.16,12.34,18.04,9,29,08:55,Q-3010,aluminum_5754,3.0,MB-2210,1.8,250,24.9,5316.0,2026-04-08 16:00,open,0.9938650306748467,1.2857142857142858,1.2608695652173914,0.941595396305599,0.9986161084970939,0.55,0.6,0.55,1.2015304275002983,0.4725018406144924,0.06503294819871405,0.06503294819871405,0,pass,-,-,2026-03-28 09:30:45,Zone-A,QR_U-1253,phone_or_ipad
U-1253,bending,B-01,2026-03-28 09:48:45,2026-03-28 09:57:42,completed,8.95,10.65,83.74,27.1,,7.52,8,11,09:37,Q-3010,aluminum_5754,3.0,MB-2210,1.8,250,24.9,5316.0,2026-04-08 16:00,open,1.1389183457051961,1.1428571428571428,0.4583333333333333,0.9776334776334777,1.0517482517482517,0.55,0.6,0.7,1.338358308404169,0.6698483333562867,0.10839713065373731,0.10839713065373731,0,pass,-,-,2026-03-28 09:57:42,Zone-B,QR_U-1253,phone_or_ipad
U-1253,welding,W-02,2026-03-28 10:24:42,2026-03-28 10:34:48,completed,10.1,0.6,,1460.92,3.01,10.57,10,16,10:08,Q-3010,aluminum_5754,3.0,MB-2210,1.8,250,24.9,5316.0,2026-04-08 16:00,open,1.0350128095644748,1.4285714285714286,0.6666666666666666,0.9903098870334154,1.1044932079414838,0.55,0.6,1.0,1.6172674628652859,1.1563462359486796,0.32505030163540705,0.32505030163540705,0,pass,-,-,2026-03-28 10:34:48,Zone-C,QR_U-1253,phone_or_ipad
U-1254,laser_cutting,L-01,2026-03-28 10:44:00,2026-03-28 10:50:39,completed,6.65,21.2,,309.65,13.01,15.56,3,35,10:09,Q-3012,stainless_steel_304,2.5,MB-2213,1.58,120,21.8,2491.0,2026-04-02 16:00,open,0.9791411042944786,0.42857142857142855,1.5217391304347827,0.9844847868247862,0.8613340714088017,1.0,0.4,0.55,0.355835385360896,0.23485135433819135,0.03428844712796965,0.03428844712796965,0,pass,-,-,2026-03-28 10:50:39,Zone-B,QR_U-1254,phone_or_ipad
U-1254,bending,B-02,2026-03-28 11:18:39,2026-03-28 11:27:52,completed,9.216666666666667,11.48,83.34,30.05,,6.39,10,20,10:58,Q-3012,stainless_steel_304,2.5,MB-2213,1.58,120,21.8,2491.0,2026-04-02 16:00,open,1.1728525980911984,1.4285714285714286,0.8333333333333334,1.0840548340548342,0.8937062937062936,1.0,0.4,0.7,1.623272610932883,1.3635489931836215,0.46396966967924935,0.46396966967924935,0,pass,-,-,2026-03-28 11:27:52,Zone-A,QR_U-1254,phone_or_ipad
U-1254,welding,W-01,2026-03-28 12:00:52,2026-03-28 12:10:09,completed,9.283333333333333,0.57,,1464.14,3.08,9.35,10,26,11:34,Q-3012,stainless_steel_304,2.5,MB-2213,1.58,120,21.8,2491.0,2026-04-02 16:00,open,0.9513236549957301,1.4285714285714286,1.0833333333333333,0.9924926197198374,0.9770114942528735,1.0,0.4,1.0,1.3178233999440696,1.5813880799328834,0.6158596042481027,0.6158596042481027,1,fail,surface_porosity,low,2026-03-28 12:10:09,Zone-C,QR_U-1254,phone_or_ipad
U-1255,laser_cutting,L-02,2026-03-28 09:49:00,2026-03-28 09:57:21,completed,8.35,21.95,,320.04,12.99,18.19,9,24,09:25,Q-3012,aluminum_5754,2.5,MB-2223,2.1,120,21.8,2491.0,2026-04-02 16:00,open,1.2294478527607362,1.2857142857142858,1.0434782608695652,1.0175182017613584,1.006919457514531,0.55,0.4,0.55,1.619539341160647,0.5878927808413149,0.08793486871025404,0.08793486871025404,0,pass,-,-,2026-03-28 09:57:21,Zone-B,QR_U-1255,phone_or_ipad
U-1255,bending,B-01,2026-03-28 10:42:21,2026-03-28 10:49:22,completed,7.016666666666667,10.37,83.97,26.36,,7.83,11,36,10:06,Q-3012,aluminum_5754,2.5,MB-2223,2.1,120,21.8,2491.0,2026-04-02 16:00,open,0.8928950159066807,1.5714285714285714,1.5,0.950937950937951,1.0951048951048952,0.55,0.4,0.7,1.4611773925211284,0.6750639553447613,0.10983169176466846,0.10983169176466846,0,pass,-,-,2026-03-28 10:49:22,Zone-A,QR_U-1255,phone_or_ipad
U-1255,welding,W-01,2026-03-28 11:06:22,2026-03-28 11:15:21,completed,8.983333333333333,0.55,,1443.9,3.21,8.99,10,11,10:55,Q-3012,aluminum_5754,2.5,MB-2223,2.1,120,21.8,2491.0,2026-04-02 16:00,open,0.9205807002561912,1.4285714285714286,0.4583333333333333,0.9787725856908993,0.9393939393939393,0.55,0.4,1.0,1.2091867412179056,0.7980632492038178,0.14875097659630046,0.14875097659630046,0,pass,-,-,2026-03-28 11:15:21,Zone-C,QR_U-1255,phone_or_ipad
U-1256,laser_cutting,L-02,2026-03-28 11:00:00,2026-03-28 11:06:19,completed,6.316666666666666,22.1,,314.86,15.37,18.29,10,14,10:46,Q-3007,galvanized_steel,3.0,MB-2222,2.35,120,12.3,2980.0,2026-04-09 10:00,open,0.9300613496932516,1.4285714285714286,0.6086956521739131,1.0010491844975042,1.0124550235261556,0.75,0.6,0.55,1.346618921886196,0.7221243968614727,0.12354255830261529,0.12354255830261529,0,pass,-,-,2026-03-28 11:06:19,Zone-B,QR_U-1256,phone_or_ipad
U-1256,bending,B-02,2026-03-28 11:41:19,2026-03-28 11:49:39,completed,8.333333333333334,10.49,83.49,29.23,,7.95,9,32,11:09,Q-3007,galvanized_steel,3.0,MB-2222,2.35,120,12.3,2980.0,2026-04-09 10:00,open,1.0604453870625663,1.2857142857142858,1.3333333333333333,1.0544733044733046,1.1118881118881119,0.75,0.6,0.7,1.5985618821277334,1.0910184845521782,0.285874639359988,0.285874639359988,1,fail,springback,low,2026-03-28 11:49:39,Zone-A,QR_U-1256,phone_or_ipad
U-1256,welding,W-01,2026-03-28 12:33:39,2026-03-28 12:44:19,completed,10.666666666666666,0.61,,1503.01,2.93,10.25,6,35,11:58,Q-3007,galvanized_steel,3.0,MB-2222,2.35,120,12.3,2980.0,2026-04-09 10:00,open,1.0930828351836037,0.8571428571428571,1.4583333333333333,1.0188413214345027,1.071055381400209,0.75,0.6,1.0,1.0224092335349138,0.996849002696541,0.23469985554255204,0.23469985554255204,0,pass,-,-,2026-03-28 12:44:19,Zone-C,QR_U-1256,phone_or_ipad
U-1257,laser_cutting,L-03,2026-03-28 08:33:00,2026-03-28 08:40:53,completed,7.883333333333334,20.67,,309.99,15.4,19.0,5,26,08:07,Q-3017,galvanized_steel,3.0,MB-2202,2.54,250,28.1,6304.0,2026-04-08 14:00,accepted,1.1607361963190186,0.7142857142857143,1.1304347826086956,0.9855657647919118,1.0517575422086909,0.75,0.6,0.55,0.8594225330706322,0.4608653333591265,0.06305937837628194,0.06305937837628194,0,pass,-,-,2026-03-28 08:40:53,Zone-B,QR_U-1257,phone_or_ipad
U-1257,bending,B-01,2026-03-28 09:01:53,2026-03-28 09:08:33,completed,6.666666666666667,10.68,85.75,27.16,,6.86,7,19,08:42,Q-3017,galvanized_steel,3.0,MB-2202,2.54,250,28.1,6304.0,2026-04-08 14:00,accepted,0.848356309650053,1.0,0.7916666666666666,0.9797979797979799,0.9594405594405594,0.75,0.6,0.7,0.7975040694601092,0.5442965274065245,0.07853127030085268,0.07853127030085268,0,pass,-,-,2026-03-28 09:08:33,Zone-B,QR_U-1257,phone_or_ipad
U-1257,welding,W-02,2026-03-28 09:39:33,2026-03-28 09:51:23,completed,11.833333333333334,0.52,,1532.81,3.49,9.19,3,24,09:15,Q-3017,galvanized_steel,3.0,MB-2202,2.54,250,28.1,6304.0,2026-04-08 14:00,accepted,1.2126387702818104,0.42857142857142855,1.0,1.0390417667933147,0.960292580982236,0.75,0.6,1.0,0.5185507217182598,0.5055869536753033,0.07096221262324888,0.07096221262324888,0,pass,-,-,2026-03-28 09:51:23,Zone-D,QR_U-1257,phone_or_ipad
U-1258,laser_cutting,L-01,2026-03-28 10:36:00,2026-03-28 10:45:55,completed,9.916666666666666,20.91,,293.57,12.87,18.68,2,11,10:25,Q-3019,galvanized_steel,4.0,MB-2213,1.0,120,29.6,2459.0,2026-04-05 14:00,accepted,1.460122699386503,0.2857142857142857,0.4782608695652174,0.9333608876736719,1.034043730971492,0.75,1.0,0.55,0.4026334127303093,0.24912942412687888,0.03565167377558309,0.03565167377558309,0,pass,-,-,2026-03-28 10:45:55,Zone-B,QR_U-1258,phone_or_ipad
U-1258,bending,B-01,2026-03-28 11:05:55,2026-03-28 11:15:10,completed,9.25,10.08,81.89,28.2,,7.4,2,15,10:50,Q-3019,galvanized_steel,4.0,MB-2213,1.0,120,29.6,2459.0,2026-04-05 14:00,accepted,1.1770943796394486,0.2857142857142857,0.625,1.0173160173160174,1.034965034965035,0.75,1.0,0.7,0.35409908294182035,0.27885302781668353,0.03865888751319509,0.03865888751319509,0,pass,-,-,2026-03-28 11:15:10,Zone-A,QR_U-1258,phone_or_ipad
U-1258,welding,W-01,2026-03-28 11:43:10,2026-03-28 11:55:54,completed,12.733333333333333,0.56,,1470.12,3.27,8.96,4,22,11:21,Q-3019,galvanized_steel,4.0,MB-2213,1.0,120,29.6,2459.0,2026-04-05 14:00,accepted,1.3048676345004269,0.5714285714285714,0.9166666666666666,0.9965462661374781,0.9362591431556949,0.75,1.0,1.0,0.6956999123407549,0.7826624013833493,0.14331708788072042,0.14331708788072042,0,pass,-,-,2026-03-28 11:55:54,Zone-C,QR_U-1258,phone_or_ipad
U-1259,laser_cutting,L-02,2026-03-28 09:18:00,2026-03-28 09:25:33,completed,7.55,20.53,,312.38,15.1,18.05,8,8,09:10,Q-3017,galvanized_steel,4.0,MB-2214,1.18,250,28.1,6304.0,2026-04-08 14:00,accepted,1.1116564417177914,1.1428571428571428,0.34782608695652173,0.993164404031412,0.9991696650982564,0.75,1.0,0.55,1.2607324226986845,0.7800781865448111,0.14242166531413986,0.14242166531413986,1,fail,incomplete_cut,low,2026-03-28 09:25:33,Zone-A,QR_U-1259,phone_or_ipad
U-1259,bending,B-01,2026-03-28 09:57:33,2026-03-28 10:07:20,completed,9.783333333333333,10.93,79.68,29.1,,7.77,11,24,09:33,Q-3017,galvanized_steel,4.0,MB-2214,1.18,250,28.1,6304.0,2026-04-08 14:00,accepted,1.2449628844114529,1.5714285714285714,1.0,1.04978354978355,1.0867132867132867,0.75,1.0,0.7,2.231854042034318,1.7575850581020254,0.7252322522093976,0.7252322522093976,1,fail,surface_crack,medium,2026-03-28 10:07:20,Zone-B,QR_U-1259,phone_or_ipad
U-1259,welding,W-02,2026-03-28 10:32:20,2026-03-28 10:43:33,completed,11.216666666666667,0.59,,1532.25,2.91,10.41,10,20,10:12,Q-3017,galvanized_steel,4.0,MB-2214,1.18,250,28.1,6304.0,2026-04-08 14:00,accepted,1.1494449188727585,1.4285714285714286,0.8333333333333334,1.0386621611087197,1.0877742946708464,0.75,1.0,1.0,1.855253360495299,2.0871600305572113,0.8702429331857715,0.8702429331857715,1,fail,surface_porosity,low,2026-03-28 10:43:33,Zone-D,QR_U-1259,phone_or_ipad
U-1260,laser_cutting,L-03,2026-03-28 09:28:00,2026-03-28 09:32:54,completed,4.9,24.12,,310.48,13.23,17.15,3,14,09:14,Q-3010,stainless_steel_304,1.5,MB-2212,1.09,250,24.9,5316.0,2026-04-08 16:00,open,0.721472392638037,0.42857142857142855,0.6086956521739131,0.9871236448033576,0.9493495709936342,1.0,0.0,0.55,0.2897614760679246,0.15936881183735851,0.027878177400877384,0.027878177400877384,0,pass,-,-,2026-03-28 09:32:54,Zone-A,QR_U-1260,phone_or_ipad
U-1260,bending,B-01,2026-03-28 09:57:54,2026-03-28 10:05:33,completed,7.65,10.47,71.45,26.91,,7.8,6,19,09:38,Q-3010,stainless_steel_304,1.5,MB-2212,1.09,250,24.9,5316.0,2026-04-08 16:00,open,0.9734888653234359,0.8571428571428571,0.7916666666666666,0.9707792207792209,1.0909090909090908,1.0,0.0,0.7,0.8836763489915217,0.6185734442940651,0.09515098947683279,0.09515098947683279,0,pass,-,-,2026-03-28 10:05:33,Zone-B,QR_U-1260,phone_or_ipad
U-1260,welding,W-02,2026-03-28 10:28:33,2026-03-28 10:37:49,completed,9.266666666666667,0.5,,1415.71,3.04,10.14,9,13,10:15,Q-3010,stainless_steel_304,1.5,MB-2212,1.09,250,24.9,5316.0,2026-04-08 16:00,open,0.9496157130657559,1.2857142857142858,0.5416666666666666,0.9596635066752981,1.0595611285266457,1.0,0.0,1.0,1.2414732290560306,1.2414732290560306,0.37994333583198037,0.37994333583198037,0,pass,-,-,2026-03-28 10:37:49,Zone-C,QR_U-1260,phone_or_ipad
U-1261,laser_cutting,L-02,2026-03-28 09:31:00,2026-03-28 09:38:43,completed,7.716666666666667,21.25,,308.06,14.05,20.61,7,24,09:07,Q-3008,galvanized_steel,2.0,MB-2207,2.0,120,10.7,3066.0,2026-04-07 13:00,accepted,1.136196319018405,1.0,1.0434782608695652,0.9794296251549932,1.1408801549958485,0.75,0.2,0.55,1.2695991996139047,0.5760806368248094,0.08529093930542893,0.08529093930542893,0,pass,-,-,2026-03-28 09:38:43,Zone-B,QR_U-1261,phone_or_ipad
U-1261,bending,B-01,2026-03-28 10:06:43,2026-03-28 10:11:19,completed,4.6,9.48,81.8,28.28,,6.86,2,26,09:40,Q-3008,galvanized_steel,2.0,MB-2207,2.0,120,10.7,3066.0,2026-04-07 13:00,accepted,0.5853658536585366,0.2857142857142857,1.0833333333333333,1.0202020202020203,0.9594405594405594,0.75,0.2,0.7,0.1637056217987482,0.0945399965887771,0.023314890314353503,0.023314890314353503,0,pass,-,-,2026-03-28 10:11:19,Zone-B,QR_U-1261,phone_or_ipad
U-1261,welding,W-02,2026-03-28 10:36:19,2026-03-28 10:46:04,completed,9.75,0.53,,1507.47,2.88,9.22,10,21,10:15,Q-3008,galvanized_steel,2.0,MB-2207,2.0,120,10.7,3066.0,2026-04-07 13:00,accepted,0.9991460290350128,1.4285714285714286,0.875,1.0218646095653854,0.9634273772204807,0.75,0.2,1.0,1.4052165897054671,1.1593036865070105,0.32688890350343813,0.32688890350343813,0,pass,-,-,2026-03-28 10:46:04,Zone-D,QR_U-1261,phone_or_ipad
U-1262,laser_cutting,L-01,2026-03-28 09:28:00,2026-03-28 09:34:47,completed,6.783333333333333,18.74,,307.5,12.1,16.81,7,36,08:52,Q-3013,aluminum_5754,1.5,MB-2224,2.17,40,11.2,722.0,2026-04-04 08:00,accepted,0.9987730061349694,1.0,1.565217391304348,0.9776491908561982,0.9305286465541102,0.55,0.0,0.55,0.9086143445336456,0.27485583922142787,0.03824073838681169,0.03824073838681169,0,pass,-,-,2026-03-28 09:34:47,Zone-B,QR_U-1262,phone_or_ipad
U-1262,bending,B-01,2026-03-28 10:13:47,2026-03-28 10:23:29,completed,9.7,10.12,70.29,25.93,,7.84,10,33,09:40,Q-3013,aluminum_5754,1.5,MB-2224,2.17,40,11.2,722.0,2026-04-04 08:00,accepted,1.234358430540827,1.4285714285714286,1.375,0.9354256854256855,1.0965034965034963,0.55,0.0,0.7,1.8086834275015127,0.6963431195880824,0.11585810267160435,0.11585810267160435,0,pass,-,-,2026-03-28 10:23:29,Zone-B,QR_U-1262,phone_or_ipad
U-1262,welding,W-02,2026-03-28 10:56:29,2026-03-28 11:02:25,completed,5.933333333333334,0.54,,1578.73,3.2,10.12,9,27,10:29,Q-3013,aluminum_5754,1.5,MB-2224,2.17,40,11.2,722.0,2026-04-04 08:00,accepted,0.6080273270708797,1.2857142857142858,1.125,1.0701694329301152,1.057471264367816,0.55,0.0,1.0,0.8846850429045228,0.4865767735974876,0.06749683790566702,0.06749683790566702,0,pass,-,-,2026-03-28 11:02:25,Zone-C,QR_U-1262,phone_or_ipad
U-1263,laser_cutting,L-01,2026-03-28 09:42:00,2026-03-28 09:48:46,completed,6.766666666666667,18.76,,315.83,12.88,16.58,2,12,09:30,Q-3019,aluminum_5754,3.0,MB-2216,2.47,120,29.6,2459.0,2026-04-05 14:00,accepted,0.9963190184049081,0.2857142857142857,0.5217391304347826,1.0041331510507743,0.9177968447273734,0.55,0.6,0.55,0.2623422517192257,0.10316609048858552,0.023877202329223343,0.023877202329223343,0,pass,-,-,2026-03-28 09:48:46,Zone-B,QR_U-1263,phone_or_ipad
U-1263,bending,B-01,2026-03-28 10:29:46,2026-03-28 10:37:17,completed,7.516666666666667,9.78,84.38,25.75,,7.65,2,37,09:52,Q-3019,aluminum_5754,3.0,MB-2216,2.47,120,29.6,2459.0,2026-04-05 14:00,accepted,0.9565217391304348,0.2857142857142857,1.5416666666666667,0.9289321789321789,1.06993006993007,0.55,0.6,0.7,0.2716227871507375,0.13594720496894414,0.026137244799026696,0.026137244799026696,0,pass,-,-,2026-03-28 10:37:17,Zone-B,QR_U-1263,phone_or_ipad
U-1263,welding,W-01,2026-03-28 11:10:17,2026-03-28 11:21:51,completed,11.566666666666666,0.57,,1475.55,2.98,8.68,8,27,10:43,Q-3019,aluminum_5754,3.0,MB-2216,2.47,120,29.6,2459.0,2026-04-05 14:00,accepted,1.1853116994022204,1.1428571428571428,1.125,1.000227085543463,0.9070010449320793,0.55,0.6,1.0,1.2289406683607345,0.8786925778779252,0.18000879527403732,0.18000879527403732,0,pass,-,-,2026-03-28 11:21:51,Zone-D,QR_U-1263,phone_or_ipad
U-1264,laser_cutting,L-03,2026-03-28 10:09:00,2026-03-28 10:17:45,completed,8.75,20.18,,329.19,12.76,19.23,8,30,09:39,Q-3001,aluminum_5754,1.5,MB-2224,1.27,80,17.9,1707.0,2026-04-09 15:00,accepted,1.2883435582822087,1.1428571428571428,1.3043478260869565,1.0466092264648843,1.0644893440354277,0.55,0.0,0.55,1.64039907083342,0.4962207189271096,0.06923476581245289,0.06923476581245289,0,pass,-,-,2026-03-28 10:17:45,Zone-B,QR_U-1264,phone_or_ipad
U-1264,bending,B-01,2026-03-28 10:42:45,2026-03-28 10:50:52,completed,8.116666666666667,10.45,71.97,27.08,,7.15,11,15,10:27,Q-3001,aluminum_5754,1.5,MB-2224,1.27,80,17.9,1707.0,2026-04-09 15:00,accepted,1.0328738069989396,1.5714285714285714,0.625,0.9769119769119768,1.0,0.55,0.0,0.7,1.5856135313793243,0.6104612095810399,0.09319300910611644,0.09319300910611644,0,pass,-,-,2026-03-28 10:50:52,Zone-B,QR_U-1264,phone_or_ipad
U-1264,welding,W-01,2026-03-28 11:34:52,2026-03-28 11:42:28,completed,7.6,0.64,,1508.11,3.03,9.67,5,33,11:01,Q-3001,aluminum_5754,1.5,MB-2224,1.27,80,17.9,1707.0,2026-04-09 15:00,accepted,0.7788215200683177,0.7142857142857143,1.375,1.022298444633494,1.0104493207941483,0.55,0.0,1.0,0.5746483233831228,0.31605657786071756,0.042766838446244265,0.042766838446244265,0,pass,-,-,2026-03-28 11:42:28,Zone-C,QR_U-1264,phone_or_ipad
U-1265,laser_cutting,L-02,2026-03-28 10:53:00,2026-03-28 11:01:13,completed,8.216666666666667,19.19,,312.89,14.31,17.35,10,33,10:20,Q-3000,stainless_steel_304,4.0,MB-2211,2.97,120,30.7,3038.0,2026-04-06 14:00,accepted,1.2098159509202455,1.4285714285714286,1.434782608695652,0.9947858709821004,0.9604207030168836,1.0,1.0,0.55,1.651248316077219,1.3622798607637059,0.463076685590411,0.463076685590411,0,pass,-,-,2026-03-28 11:01:13,Zone-B,QR_U-1265,phone_or_ipad
U-1265,bending,B-02,2026-03-28 11:25:13,2026-03-28 11:31:45,completed,6.533333333333333,10.4,83.67,29.14,,6.46,3,13,11:12,Q-3000,stainless_steel_304,4.0,MB-2211,2.97,120,30.7,3038.0,2026-04-06 14:00,accepted,0.8313891834570519,0.42857142857142855,0.5416666666666666,1.0512265512265513,0.9034965034965035,1.0,1.0,0.7,0.3384156060527409,0.35533638635537795,0.04755522052881723,0.04755522052881723,0,pass,-,-,2026-03-28 11:31:45,Zone-B,QR_U-1265,phone_or_ipad
U-1265,welding,W-02,2026-03-28 12:07:45,2026-03-28 12:19:15,completed,11.5,0.54,,1439.22,3.16,9.52,10,25,11:42,Q-3000,stainless_steel_304,4.0,MB-2211,2.97,120,30.7,3038.0,2026-04-06 14:00,accepted,1.178479931682323,1.4285714285714286,1.0416666666666667,0.9756001667553542,0.9947753396029257,1.0,1.0,1.0,1.6338832772197212,2.450824915829582,0.949411092091664,0.949411092091664,0,pass,-,-,2026-03-28 12:19:15,Zone-D,QR_U-1265,phone_or_ipad
U-1266,laser_cutting,L-02,2026-03-28 09:57:00,2026-03-28 10:02:30,completed,5.5,20.25,,299.94,13.43,18.78,11,14,09:43,Q-3013,galvanized_steel,3.0,MB-2211,3.36,40,11.2,722.0,2026-04-04 08:00,accepted,0.8098159509202455,1.5714285714285714,0.6086956521739131,0.9536133278224653,1.0395792969831168,0.75,0.6,0.55,1.2615687021002682,0.6765162165012689,0.11023408924305131,0.11023408924305131,0,pass,-,-,2026-03-28 10:02:30,Zone-A,QR_U-1266,phone_or_ipad
U-1266,bending,B-01,2026-03-28 10:35:30,2026-03-28 10:43:04,completed,7.566666666666666,10.51,75.38,28.26,,6.57,8,28,10:07,Q-3013,galvanized_steel,3.0,MB-2211,3.36,40,11.2,722.0,2026-04-04 08:00,accepted,0.9628844114528101,1.1428571428571428,1.1666666666666667,1.0194805194805197,0.9188811188811189,0.75,0.6,0.7,1.0308710941727979,0.7035695217729346,0.11796913290647087,0.11796913290647087,0,pass,-,-,2026-03-28 10:43:04,Zone-B,QR_U-1266,phone_or_ipad
U-1266,welding,W-02,2026-03-28 10:57:04,2026-03-28 11:08:25,completed,11.35,0.5,,1560.52,3.25,9.99,5,12,10:45,Q-3013,galvanized_steel,3.0,MB-2211,3.36,40,11.2,722.0,2026-04-04 08:00,accepted,1.1631084543125534,0.7142857142857143,0.5,1.0578254695078344,1.0438871473354232,0.75,0.6,1.0,0.9174021354119545,0.8944670820266556,0.18669142767347502,0.18669142767347502,1,fail,weak_joint,high,2026-03-28 11:08:25,Zone-C,QR_U-1266,phone_or_ipad
U-1267,laser_cutting,L-02,2026-03-28 09:43:00,2026-03-28 09:48:33,completed,5.55,22.06,,295.21,14.05,18.58,2,24,09:19,Q-3000,galvanized_steel,1.5,MB-2208,3.48,120,30.7,3038.0,2026-04-06 14:00,accepted,0.8171779141104295,0.2857142857142857,1.0434782608695652,0.9385750166915716,1.028508164959867,0.75,0.0,0.55,0.2253851559512779,0.09297137682990214,0.023214034368059612,0.023214034368059612,0,pass,-,-,2026-03-28 09:48:33,Zone-A,QR_U-1267,phone_or_ipad
U-1267,bending,B-01,2026-03-28 10:30:33,2026-03-28 10:36:15,completed,5.7,10.36,73.44,28.45,,7.71,11,35,09:55,Q-3000,galvanized_steel,1.5,MB-2208,3.48,120,30.7,3038.0,2026-04-06 14:00,accepted,0.7253446447507953,1.5714285714285714,1.4583333333333333,1.0263347763347763,1.0783216783216782,0.75,0.0,0.7,1.2614685723305628,0.6622710004735454,0.10634231698936451,0.10634231698936451,0,pass,-,-,2026-03-28 10:36:15,Zone-B,QR_U-1267,phone_or_ipad
U-1267,welding,W-02,2026-03-28 11:13:15,2026-03-28 11:22:09,completed,8.9,0.53,,1518.23,3.12,9.27,11,26,10:47,Q-3000,galvanized_steel,1.5,MB-2208,3.48,120,30.7,3038.0,2026-04-06 14:00,accepted,0.9120409906063195,1.5714285714285714,1.0833333333333333,1.029158461647963,0.9686520376175548,0.75,0.0,1.0,1.4287592274943632,1.0715694206207724,0.27477350679641915,0.27477350679641915,1,fail,surface_porosity,low,2026-03-28 11:22:09,Zone-D,QR_U-1267,phone_or_ipad
U-1268,laser_cutting,L-03,2026-03-28 09:20:00,2026-03-28 09:27:46,completed,7.766666666666667,21.82,,338.03,15.2,18.65,10,29,08:51,Q-3016,aluminum_5754,2.0,MB-2214,3.08,180,25.0,4388.0,2026-04-04 08:00,accepted,1.143558282208589,1.4285714285714286,1.2608695652173914,1.0747146536101484,1.0323830611680045,0.55,0.2,0.55,1.8125679826569292,0.6031319962290934,0.09145518399972113,0.09145518399972113,0,pass,-,-,2026-03-28 09:27:46,Zone-A,QR_U-1268,phone_or_ipad
U-1268,bending,B-01,2026-03-28 10:11:46,2026-03-28 10:20:02,completed,8.266666666666667,10.42,83.05,28.66,,7.03,10,39,09:32,Q-3016,aluminum_5754,2.0,MB-2214,3.08,180,25.0,4388.0,2026-04-04 08:00,accepted,1.0519618239660657,1.4285714285714286,1.625,1.033910533910534,0.9832167832167832,0.55,0.2,0.7,1.5276862956691082,0.6469751462158675,0.10229877556034782,0.10229877556034782,0,pass,-,-,2026-03-28 10:20:02,Zone-A,QR_U-1268,phone_or_ipad
U-1268,welding,W-02,2026-03-28 10:47:02,2026-03-28 10:59:00,completed,11.966666666666667,0.53,,1549.33,2.93,10.52,8,23,10:24,Q-3016,aluminum_5754,2.0,MB-2214,3.08,180,25.0,4388.0,2026-04-04 08:00,accepted,1.2263023057216056,1.1428571428571428,0.9583333333333334,1.050240134488871,1.0992685475444095,0.55,0.2,1.0,1.6180126194432545,0.9788976347631692,0.22569967517098227,0.22569967517098227,0,pass,-,-,2026-03-28 10:59:00,Zone-D,QR_U-1268,phone_or_ipad
U-1269,laser_cutting,L-01,2026-03-28 09:10:00,2026-03-28 09:14:08,completed,4.133333333333334,21.23,,302.93,12.28,19.27,2,9,09:01,Q-3009,stainless_steel_304,2.0,MB-2203,1.09,250,6.8,6606.0,2026-04-03 17:00,open,0.6085889570552149,0.2857142857142857,0.391304347826087,0.963119575239246,1.0667035704400776,1.0,0.2,0.55,0.17864052321666737,0.10807751654608377,0.024203253748138198,0.024203253748138198,0,pass,-,-,2026-03-28 09:14:08,Zone-A,QR_U-1269,phone_or_ipad
