unit_id,process_step,machine_id,start_time,end_time,status,start_time_dt,end_time_dt,time_taken_min
U-1227,welding,W-01,2026-03-28 11:24:36,2026-03-28 11:34:26,completed,2026-03-28 11:24:36,2026-03-28 11:34:26,9.833333333333334
U-1228,laser_cutting,L-02,2026-03-28 08:30:00,2026-03-28 08:36:33,completed,2026-03-28 08:30:00,2026-03-28 08:36:33,6.55
U-1228,bending,B-01,2026-03-28 09:10:33,2026-03-28 09:20:39,completed,2026-03-28 09:10:33,2026-03-28 09:20:39,10.1
U-1228,welding,W-01,2026-03-28 09:36:39,2026-03-28 09:47:27,completed,2026-03-28 09:36:39,2026-03-28 09:47:27,10.8
U-1229,laser_cutting,L-03,2026-03-28 10:15:00,2026-03-28 10:24:09,completed,2026-03-28 10:15:00,2026-03-28 10:24:09,9.15
U-1229,bending,B-01,2026-03-28 10:46:09,2026-03-28 10:52:27,completed,2026-03-28 10:46:09,2026-03-28 10:52:27,6.3
U-1229,welding,W-02,2026-03-28 11:22:27,2026-03-28 11:31:02,completed,2026-03-28 11:22:27,2026-03-28 11:31:02,8.583333333333334
U-1230,laser_cutting,L-03,2026-03-28 08:25:00,2026-03-28 08:31:34,completed,2026-03-28 08:25:00,2026-03-28 08:31:34,6.566666666666666
U-1230,bending,B-02,2026-03-28 08:58:34,2026-03-28 09:06:33,completed,2026-03-28 08:58:34,2026-03-28 09:06:33,7.983333333333333
U-1230,welding,W-02,2026-03-28 09:49:33,2026-03-28 10:00:36,completed,2026-03-28 09:49:33,2026-03-28 10:00:36,11.05
U-1231,laser_cutting,L-01,2026-03-28 09:10:00,2026-03-28 09:17:31,completed,2026-03-28 09:10:00,2026-03-28 09:17:31,7.516666666666667
U-1231,bending,B-02,2026-03-28 09:45:31,2026-03-28 09:53:06,completed,2026-03-28 09:45:31,2026-03-28 09:53:06,7.583333333333333
U-1231,welding,W-02,2026-03-28 10:29:06,2026-03-28 10:40:43,completed,2026-03-28 10:29:06,2026-03-28 10:40:43,11.616666666666667
U-1232,laser_cutting,L-03,2026-03-28 08:43:00,2026-03-28 08:52:46,completed,2026-03-28 08:43:00,2026-03-28 08:52:46,9.766666666666667
U-1232,bending,B-02,2026-03-28 09:15:46,2026-03-28 09:25:25,completed,2026-03-28 09:15:46,2026-03-28 09:25:25,9.65
U-1232,welding,W-02,2026-03-28 10:12:25,2026-03-28 10:25:02,completed,2026-03-28 10:12:25,2026-03-28 10:25:02,12.616666666666667
U-1233,laser_cutting,L-02,2026-03-28 08:59:00,2026-03-28 09:05:08,completed,2026-03-28 08:59:00,2026-03-28 09:05:08,6.133333333333334
U-1233,bending,B-01,2026-03-28 09:23:08,2026-03-28 09:29:34,completed,2026-03-28 09:23:08,2026-03-28 09:29:34,6.433333333333334
U-1233,welding,W-02,2026-03-28 10:00:34,2026-03-28 10:10:19,completed,2026-03-28 10:00:34,2026-03-28 10:10:19,9.75
U-1234,laser_cutting,L-02,2026-03-28 11:13:00,2026-03-28 11:18:18,completed,2026-03-28 11:13:00,2026-03-28 11:18:18,5.3
U-1234,bending,B-01,2026-03-28 12:05:18,2026-03-28 12:13:40,completed,2026-03-28 12:05:18,2026-03-28 12:13:40,8.366666666666667
U-1234,welding,W-01,2026-03-28 12:46:40,2026-03-28 12:56:26,completed,2026-03-28 12:46:40,2026-03-28 12:56:26,9.766666666666667
U-1235,laser_cutting,L-02,2026-03-28 11:04:00,2026-03-28 11:08:48,completed,2026-03-28 11:04:00,2026-03-28 11:08:48,4.8
U-1235,bending,B-02,2026-03-28 11:32:48,2026-03-28 11:40:58,completed,2026-03-28 11:32:48,2026-03-28 11:40:58,8.166666666666666
U-1235,welding,W-01,2026-03-28 12:12:58,2026-03-28 12:24:01,completed,2026-03-28 12:12:58,2026-03-28 12:24:01,11.05
U-1236,laser_cutting,L-01,2026-03-28 10:51:00,2026-03-28 10:57:16,completed,2026-03-28 10:51:00,2026-03-28 10:57:16,6.266666666666667
U-1236,bending,B-01,2026-03-28 11:30:16,2026-03-28 11:37:03,completed,2026-03-28 11:30:16,2026-03-28 11:37:03,6.783333333333333
U-1236,welding,W-02,2026-03-28 11:59:03,2026-03-28 12:07:46,completed,2026-03-28 11:59:03,2026-03-28 12:07:46,8.716666666666667
U-1237,laser_cutting,L-02,2026-03-28 09:56:00,2026-03-28 10:03:04,completed,2026-03-28 09:56:00,2026-03-28 10:03:04,7.066666666666666
U-1237,bending,B-01,2026-03-28 10:38:04,2026-03-28 10:48:05,completed,2026-03-28 10:38:04,2026-03-28 10:48:05,10.016666666666667
U-1237,welding,W-01,2026-03-28 11:32:05,2026-03-28 11:42:39,completed,2026-03-28 11:32:05,2026-03-28 11:42:39,10.566666666666666
U-1238,laser_cutting,L-01,2026-03-28 10:55:00,2026-03-28 11:00:52,completed,2026-03-28 10:55:00,2026-03-28 11:00:52,5.866666666666666
U-1238,bending,B-01,2026-03-28 11:35:52,2026-03-28 11:43:42,completed,2026-03-28 11:35:52,2026-03-28 11:43:42,7.833333333333333
U-1238,welding,W-01,2026-03-28 12:06:42,2026-03-28 12:16:22,completed,2026-03-28 12:06:42,2026-03-28 12:16:22,9.666666666666666
U-1239,laser_cutting,L-02,2026-03-28 10:16:00,2026-03-28 10:23:08,completed,2026-03-28 10:16:00,2026-03-28 10:23:08,7.133333333333334
U-1239,bending,B-01,2026-03-28 11:04:08,2026-03-28 11:11:04,completed,2026-03-28 11:04:08,2026-03-28 11:11:04,6.933333333333334
U-1239,welding,W-01,2026-03-28 11:29:04,2026-03-28 11:39:24,completed,2026-03-28 11:29:04,2026-03-28 11:39:24,10.333333333333334
U-1240,laser_cutting,L-03,2026-03-28 10:03:00,2026-03-28 10:09:00,completed,2026-03-28 10:03:00,2026-03-28 10:09:00,6.0
U-1240,bending,B-02,2026-03-28 10:26:00,2026-03-28 10:33:37,completed,2026-03-28 10:26:00,2026-03-28 10:33:37,7.616666666666666
U-1240,welding,W-01,2026-03-28 11:05:37,2026-03-28 11:15:41,completed,2026-03-28 11:05:37,2026-03-28 11:15:41,10.066666666666666
U-1241,laser_cutting,L-01,2026-03-28 08:43:00,2026-03-28 08:49:55,completed,2026-03-28 08:43:00,2026-03-28 08:49:55,6.916666666666667
U-1241,bending,B-02,2026-03-28 09:29:55,2026-03-28 09:38:02,completed,2026-03-28 09:29:55,2026-03-28 09:38:02,8.116666666666667
U-1241,welding,W-01,2026-03-28 10:04:02,2026-03-28 10:15:10,completed,2026-03-28 10:04:02,2026-03-28 10:15:10,11.133333333333333
U-1242,laser_cutting,L-01,2026-03-28 10:12:00,2026-03-28 10:18:57,completed,2026-03-28 10:12:00,2026-03-28 10:18:57,6.95
U-1242,bending,B-01,2026-03-28 10:32:57,2026-03-28 10:41:36,completed,2026-03-28 10:32:57,2026-03-28 10:41:36,8.65
U-1242,welding,W-01,2026-03-28 11:26:36,2026-03-28 11:40:03,completed,2026-03-28 11:26:36,2026-03-28 11:40:03,13.45
U-1243,laser_cutting,L-02,2026-03-28 08:43:00,2026-03-28 08:51:28,completed,2026-03-28 08:43:00,2026-03-28 08:51:28,8.466666666666667
U-1243,bending,B-01,2026-03-28 09:30:28,2026-03-28 09:36:35,completed,2026-03-28 09:30:28,2026-03-28 09:36:35,6.116666666666666
U-1243,welding,W-02,2026-03-28 10:15:35,2026-03-28 10:28:30,completed,2026-03-28 10:15:35,2026-03-28 10:28:30,12.916666666666666
U-1244,laser_cutting,L-02,2026-03-28 08:27:00,2026-03-28 08:34:13,completed,2026-03-28 08:27:00,2026-03-28 08:34:13,7.216666666666667
U-1244,bending,B-02,2026-03-28 08:49:13,2026-03-28 08:55:34,completed,2026-03-28 08:49:13,2026-03-28 08:55:34,6.35
U-1244,welding,W-02,2026-03-28 09:43:34,2026-03-28 09:52:22,completed,2026-03-28 09:43:34,2026-03-28 09:52:22,8.8
U-1245,laser_cutting,L-03,2026-03-28 10:38:00,2026-03-28 10:45:47,completed,2026-03-28 10:38:00,2026-03-28 10:45:47,7.783333333333333
U-1245,bending,B-02,2026-03-28 11:15:47,2026-03-28 11:23:18,completed,2026-03-28 11:15:47,2026-03-28 11:23:18,7.516666666666667
U-1245,welding,W-02,2026-03-28 11:43:18,2026-03-28 11:51:52,completed,2026-03-28 11:43:18,2026-03-28 11:51:52,8.566666666666666
U-1246,laser_cutting,L-02,2026-03-28 11:21:00,2026-03-28 11:28:06,completed,2026-03-28 11:21:00,2026-03-28 11:28:06,7.1
U-1246,bending,B-02,2026-03-28 12:03:06,2026-03-28 12:13:01,completed,2026-03-28 12:03:06,2026-03-28 12:13:01,9.916666666666666
U-1246,welding,W-01,2026-03-28 12:45:01,2026-03-28 12:54:52,completed,2026-03-28 12:45:01,2026-03-28 12:54:52,9.85
U-1247,laser_cutting,L-01,2026-03-28 09:15:00,2026-03-28 09:23:18,completed,2026-03-28 09:15:00,2026-03-28 09:23:18,8.3
U-1247,bending,B-02,2026-03-28 09:51:18,2026-03-28 09:59:42,completed,2026-03-28 09:51:18,2026-03-28 09:59:42,8.4
U-1247,welding,W-01,2026-03-28 10:46:42,2026-03-28 10:57:56,completed,2026-03-28 10:46:42,2026-03-28 10:57:56,11.233333333333333
U-1248,laser_cutting,L-02,2026-03-28 10:00:00,2026-03-28 10:10:01,completed,2026-03-28 10:00:00,2026-03-28 10:10:01,10.016666666666667
U-1248,bending,B-01,2026-03-28 10:30:01,2026-03-28 10:38:49,completed,2026-03-28 10:30:01,2026-03-28 10:38:49,8.8
U-1248,welding,W-02,2026-03-28 10:55:49,2026-03-28 11:05:45,completed,2026-03-28 10:55:49,2026-03-28 11:05:45,9.933333333333334
U-1249,laser_cutting,L-03,2026-03-28 10:37:00,2026-03-28 10:43:59,completed,2026-03-28 10:37:00,2026-03-28 10:43:59,6.983333333333333
U-1249,bending,B-02,2026-03-28 11:10:59,2026-03-28 11:19:28,completed,2026-03-28 11:10:59,2026-03-28 11:19:28,8.483333333333333
U-1249,welding,W-01,2026-03-28 11:44:28,2026-03-28 11:53:37,completed,2026-03-28 11:44:28,2026-03-28 11:53:37,9.15
U-1250,laser_cutting,L-03,2026-03-28 10:27:00,2026-03-28 10:34:40,completed,2026-03-28 10:27:00,2026-03-28 10:34:40,7.666666666666667
U-1250,bending,B-01,2026-03-28 11:13:40,2026-03-28 11:23:19,completed,2026-03-28 11:13:40,2026-03-28 11:23:19,9.65
U-1250,welding,W-01,2026-03-28 11:44:19,2026-03-28 11:54:15,completed,2026-03-28 11:44:19,2026-03-28 11:54:15,9.933333333333334
U-1251,laser_cutting,L-02,2026-03-28 08:48:00,2026-03-28 08:51:52,completed,2026-03-28 08:48:00,2026-03-28 08:51:52,3.8666666666666667
U-1251,bending,B-02,2026-03-28 09:22:52,2026-03-28 09:30:59,completed,2026-03-28 09:22:52,2026-03-28 09:30:59,8.116666666666667
U-1251,welding,W-01,2026-03-28 10:03:59,2026-03-28 10:11:54,completed,2026-03-28 10:03:59,2026-03-28 10:11:54,7.916666666666667
U-1252,laser_cutting,L-03,2026-03-28 09:43:00,2026-03-28 09:50:38,completed,2026-03-28 09:43:00,2026-03-28 09:50:38,7.633333333333334
U-1252,bending,B-02,2026-03-28 10:08:38,2026-03-28 10:17:58,completed,2026-03-28 10:08:38,2026-03-28 10:17:58,9.333333333333334
U-1252,welding,W-01,2026-03-28 10:44:58,2026-03-28 10:54:37,completed,2026-03-28 10:44:58,2026-03-28 10:54:37,9.65
U-1253,laser_cutting,L-01,2026-03-28 09:24:00,2026-03-28 09:30:45,completed,2026-03-28 09:24:00,2026-03-28 09:30:45,6.75
U-1253,bending,B-01,2026-03-28 09:48:45,2026-03-28 09:57:42,completed,2026-03-28 09:48:45,2026-03-28 09:57:42,8.95
U-1253,welding,W-02,2026-03-28 10:24:42,2026-03-28 10:34:48,completed,2026-03-28 10:24:42,2026-03-28 10:34:48,10.1
U-1254,laser_cutting,L-01,2026-03-28 10:44:00,2026-03-28 10:50:39,completed,2026-03-28 10:44:00,2026-03-28 10:50:39,6.65
U-1254,bending,B-02,2026-03-28 11:18:39,2026-03-28 11:27:52,completed,2026-03-28 11:18:39,2026-03-28 11:27:52,9.216666666666667
U-1254,welding,W-01,2026-03-28 12:00:52,2026-03-28 12:10:09,completed,2026-03-28 12:00:52,2026-03-28 12:10:09,9.283333333333333
U-1255,laser_cutting,L-02,2026-03-28 09:49:00,2026-03-28 09:57:21,completed,2026-03-28 09:49:00,2026-03-28 09:57:21,8.35
U-1255,bending,B-01,2026-03-28 10:42:21,2026-03-28 10:49:22,completed,2026-03-28 10:42:21,2026-03-28 10:49:22,7.016666666666667
U-1255,welding,W-01,2026-03-28 11:06:22,2026-03-28 11:15:21,completed,2026-03-28 11:06:22,2026-03-28 11:15:21,8.983333333333333
U-1256,laser_cutting,L-02,2026-03-28 11:00:00,2026-03-28 11:06:19,completed,2026-03-28 11:00:00,2026-03-28 11:06:19,6.316666666666666
U-1256,bending,B-02,2026-03-28 11:41:19,2026-03-28 11:49:39,completed,2026-03-28 11:41:19,2026-03-28 11:49:39,8.333333333333334
U-1256,welding,W-01,2026-03-28 12:33:39,2026-03-28 12:44:19,completed,2026-03-28 12:33:39,2026-03-28 12:44:19,10.666666666666666
U-1257,laser_cutting,L-03,2026-03-28 08:33:00,2026-03-28 08:40:53,completed,2026-03-28 08:33:00,2026-03-28 08:40:53,7.883333333333334
U-1257,bending,B-01,2026-03-28 09:01:53,2026-03-28 09:08:33,completed,2026-03-28 09:01:53,2026-03-28 09:08:33,6.666666666666667
U-1257,welding,W-02,2026-03-28 09:39:33,2026-03-28 09:51:23,completed,2026-03-28 09:39:33,2026-03-28 09:51:23,11.833333333333334
U-1258,laser_cutting,L-01,2026-03-28 10:36:00,2026-03-28 10:45:55,completed,2026-03-28 10:36:00,2026-03-28 10:45:55,9.916666666666666
U-1258,bending,B-01,2026-03-28 11:05:55,2026-03-28 11:15:10,completed,2026-03-28 11:05:55,2026-03-28 11:15:10,9.25
U-1258,welding,W-01,2026-03-28 11:43:10,2026-03-28 11:55:54,completed,2026-03-28 11:43:10,2026-03-28 11:55:54,12.733333333333333
U-1259,laser_cutting,L-02,2026-03-28 09:18:00,2026-03-28 09:25:33,completed,2026-03-28 09:18:00,2026-03-28 09:25:33,7.55
U-1259,bending,B-01,2026-03-28 09:57:33,2026-03-28 10:07:20,completed,2026-03-28 09:57:33,2026-03-28 10:07:20,9.783333333333333
U-1259,welding,W-02,2026-03-28 10:32:20,2026-03-28 10:43:33,completed,2026-03-28 10:32:20,2026-03-28 10:43:33,11.216666666666667
U-1260,laser_cutting,L-03,2026-03-28 09:28:00,2026-03-28 09:32:54,completed,2026-03-28 09:28:00,2026-03-28 09:32:54,4.9
U-1260,bending,B-01,2026-03-28 09:57:54,2026-03-28 10:05:33,completed,2026-03-28 09:57:54,2026-03-28 10:05:33,7.65
U-1260,welding,W-02,2026-03-28 10:28:33,2026-03-28 10:37:49,completed,2026-03-28 10:28:33,2026-03-28 10:37:49,9.266666666666667
U-1261,laser_cutting,L-02,2026-03-28 09:31:00,2026-03-28 09:38:43,completed,2026-03-28 09:31:00,2026-03-28 09:38:43,7.716666666666667
U-1261,bending,B-01,2026-03-28 10:06:43,2026-03-28 10:11:19,completed,2026-03-28 10:06:43,2026-03-28 10:11:19,4.6
U-1261,welding,W-02,2026-03-28 10:36:19,2026-03-28 10:46:04,completed,2026-03-28 10:36:19,2026-03-28 10:46:04,9.75
U-1262,laser_cutting,L-01,2026-03-28 09:28:00,2026-03-28 09:34:47,completed,2026-03-28 09:28:00,2026-03-28 09:34:47,6.783333333333333
U-1262,bending,B-01,2026-03-28 10:13:47,2026-03-28 10:23:29,completed,2026-03-28 10:13:47,2026-03-28 10:23:29,9.7
U-1262,welding,W-02,2026-03-28 10:56:29,2026-03-28 11:02:25,completed,2026-03-28 10:56:29,2026-03-28 11:02:25,5.933333333333334
U-1263,laser_cutting,L-01,2026-03-28 09:42:00,2026-03-28 09:48:46,completed,2026-03-28 09:42:00,2026-03-28 09:48:46,6.766666666666667
U-1263,bending,B-01,2026-03-28 10:29:46,2026-03-28 10:37:17,completed,2026-03-28 10:29:46,2026-03-28 10:37:17,7.516666666666667
U-1263,welding,W-01,2026-03-28 11:10:17,2026-03-28 11:21:51,completed,2026-03-28 11:10:17,2026-03-28 11:21:51,11.566666666666666
U-1264,laser_cutting,L-03,2026-03-28 10:09:00,2026-03-28 10:17:45,completed,2026-03-28 10:09:00,2026-03-28 10:17:45,8.75
U-1264,bending,B-01,2026-03-28 10:42:45,2026-03-28 10:50:52,completed,2026-03-28 10:42:45,2026-03-28 10:50:52,8.116666666666667
U-1264,welding,W-01,2026-03-28 11:34:52,2026-03-28 11:42:28,completed,2026-03-28 11:34:52,2026-03-28 11:42:28,7.6
U-1265,laser_cutting,L-02,2026-03-28 10:53:00,2026-03-28 11:01:13,completed,2026-03-28 10:53:00,2026-03-28 11:01:13,8.216666666666667
U-1265,bending,B-02,2026-03-28 11:25:13,2026-03-28 11:31:45,completed,2026-03-28 11:25:13,2026-03-28 11:31:45,6.533333333333333
U-1265,welding,W-02,2026-03-28 12:07:45,2026-03-28 12:19:15,completed,2026-03-28 12:07:45,2026-03-28 12:19:15,11.5
U-1266,laser_cutting,L-02,2026-03-28 09:57:00,2026-03-28 10:02:30,completed,2026-03-28 09:57:00,2026-03-28 10:02:30,5.5
U-1266,bending,B-01,2026-03-28 10:35:30,2026-03-28 10:43:04,completed,2026-03-28 10:35:30,2026-03-28 10:43:04,7.566666666666666
U-1266,welding,W-02,2026-03-28 10:57:04,2026-03-28 11:08:25,completed,2026-03-28 10:57:04,2026-03-28 11:08:25,11.35
U-1267,laser_cutting,L-02,2026-03-28 09:43:00,2026-03-28 09:48:33,completed,2026-03-28 09:43:00,2026-03-28 09:48:33,5.55
U-1267,bending,B-01,2026-03-28 10:30:33,2026-03-28 10:36:15,completed,2026-03-28 10:30:33,2026-03-28 10:36:15,5.7
U-1267,welding,W-02,2026-03-28 11:13:15,2026-03-28 11:22:09,completed,2026-03-28 11:13:15,2026-03-28 11:22:09,8.9
U-1268,laser_cutting,L-03,2026-03-28 09:20:00,2026-03-28 09:27:46,completed,2026-03-28 09:20:00,2026-03-28 09:27:46,7.766666666666667
U-1268,bending,B-01,2026-03-28 10:11:46,2026-03-28 10:20:02,completed,2026-03-28 10:11:46,2026-03-28 10:20:02,8.266666666666667
U-1268,welding,W-02,2026-03-28 10:47:02,2026-03-28 10:59:00,completed,2026-03-28 10:47:02,2026-03-28 10:59:00,11.966666666666667
U-1269,laser_cutting,L-01,2026-03-28 09:10:00,2026-03-28 09:14:08,completed,2026-03-28 09:10:00,2026-03-28 09:14:08,4.133333333333334
U-1269,bending,B-02,2026-03-28 09:35:08,2026-03-28 09:42:37,completed,2026-03-28 09:35:08,2026-03-28 09:42:37,7.483333333333333
U-1269,welding,W-01,2026-03-28 10:00:37,2026-03-28 10:09:31,completed,2026-03-28 10:00:37,2026-03-28 10:09:31,8.9
U-1270,laser_cutting,L-02,2026-03-28 10:23:00,2026-03-28 10:29:26,completed,2026-03-28 10:23:00,2026-03-28 10:29:26,6.433333333333334
U-1270,bending,B-02,2026-03-28 10:47:26,2026-03-28 10:55:20,completed,2026-03-28 10:47:26,2026-03-28 10:55:20,7.9
U-1270,welding,W-02,2026-03-28 11:17:20,2026-03-28 11:27:42,completed,2026-03-28 11:17:20,2026-03-28 11:27:42,10.366666666666667
U-1271,laser_cutting,L-01,2026-03-28 11:06:00,2026-03-28 11:14:06,completed,2026-03-28 11:06:00,2026-03-28 11:14:06,8.1
U-1271,bending,B-02,2026-03-28 11:36:06,2026-03-28 11:42:53,completed,2026-03-28 11:36:06,2026-03-28 11:42:53,6.783333333333333
U-1271,welding,W-01,2026-03-28 11:59:53,2026-03-28 12:09:14,completed,2026-03-28 11:59:53,2026-03-28 12:09:14,9.35
U-1272,laser_cutting,L-02,2026-03-28 10:31:00,2026-03-28 10:36:15,completed,2026-03-28 10:31:00,2026-03-28 10:36:15,5.25
U-1272,bending,B-01,2026-03-28 11:16:15,2026-03-28 11:23:13,completed,2026-03-28 11:16:15,2026-03-28 11:23:13,6.966666666666667
U-1272,welding,W-02,2026-03-28 11:54:13,2026-03-28 12:02:53,completed,2026-03-28 11:54:13,2026-03-28 12:02:53,8.666666666666666
U-1273,laser_cutting,L-02,2026-03-28 08:59:00,2026-03-28 09:06:35,completed,2026-03-28 08:59:00,2026-03-28 09:06:35,7.583333333333333
U-1273,bending,B-02,2026-03-28 09:42:35,2026-03-28 09:52:51,completed,2026-03-28 09:42:35,2026-03-28 09:52:51,10.266666666666667
U-1273,welding,W-02,2026-03-28 10:28:51,2026-03-28 10:40:34,completed,2026-03-28 10:28:51,2026-03-28 10:40:34,11.716666666666667
U-1274,laser_cutting,L-02,2026-03-28 09:41:00,2026-03-28 09:45:57,completed,2026-03-28 09:41:00,2026-03-28 09:45:57,4.95
U-1274,bending,B-02,2026-03-28 10:20:57,2026-03-28 10:30:35,completed,2026-03-28 10:20:57,2026-03-28 10:30:35,9.633333333333333
U-1274,welding,W-02,2026-03-28 11:03:35,2026-03-28 11:11:05,completed,2026-03-28 11:03:35,2026-03-28 11:11:05,7.5
U-1275,laser_cutting,L-02,2026-03-28 10:30:00,2026-03-28 10:35:54,completed,2026-03-28 10:30:00,2026-03-28 10:35:54,5.9
U-1275,bending,B-01,2026-03-28 10:56:54,2026-03-28 11:04:53,completed,2026-03-28 10:56:54,2026-03-28 11:04:53,7.983333333333333
U-1275,welding,W-01,2026-03-28 11:41:53,2026-03-28 11:53:09,completed,2026-03-28 11:41:53,2026-03-28 11:53:09,11.266666666666667
U-1276,laser_cutting,L-02,2026-03-28 10:45:00,2026-03-28 10:50:43,completed,2026-03-28 10:45:00,2026-03-28 10:50:43,5.716666666666667
U-1276,bending,B-01,2026-03-28 11:11:43,2026-03-28 11:19:57,completed,2026-03-28 11:11:43,2026-03-28 11:19:57,8.233333333333333
U-1276,welding,W-01,2026-03-28 11:38:57,2026-03-28 11:47:36,completed,2026-03-28 11:38:57,2026-03-28 11:47:36,8.65
U-1277,laser_cutting,L-03,2026-03-28 09:34:00,2026-03-28 09:41:58,completed,2026-03-28 09:34:00,2026-03-28 09:41:58,7.966666666666667
U-1277,bending,B-02,2026-03-28 10:15:58,2026-03-28 10:26:29,completed,2026-03-28 10:15:58,2026-03-28 10:26:29,10.516666666666667
U-1277,welding,W-01,2026-03-28 10:58:29,2026-03-28 11:07:24,completed,2026-03-28 10:58:29,2026-03-28 11:07:24,8.916666666666666
U-1278,laser_cutting,L-03,2026-03-28 09:05:00,2026-03-28 09:08:27,completed,2026-03-28 09:05:00,2026-03-28 09:08:27,3.45
U-1278,bending,B-01,2026-03-28 09:32:27,2026-03-28 09:39:50,completed,2026-03-28 09:32:27,2026-03-28 09:39:50,7.383333333333334
U-1278,welding,W-02,2026-03-28 10:11:50,2026-03-28 10:21:35,completed,2026-03-28 10:11:50,2026-03-28 10:21:35,9.75
U-1279,laser_cutting,L-02,2026-03-28 09:49:00,2026-03-28 09:56:40,completed,2026-03-28 09:49:00,2026-03-28 09:56:40,7.666666666666667
U-1279,bending,B-01,2026-03-28 10:17:40,2026-03-28 10:25:44,completed,2026-03-28 10:17:40,2026-03-28 10:25:44,8.066666666666666
U-1279,welding,W-02,2026-03-28 10:55:44,2026-03-28 11:05:54,completed,2026-03-28 10:55:44,2026-03-28 11:05:54,10.166666666666666
U-1280,laser_cutting,L-03,2026-03-28 10:44:00,2026-03-28 10:49:09,completed,2026-03-28 10:44:00,2026-03-28 10:49:09,5.15
U-1280,bending,B-02,2026-03-28 11:13:09,2026-03-28 11:22:27,completed,2026-03-28 11:13:09,2026-03-28 11:22:27,9.3
U-1280,welding,W-02,2026-03-28 11:50:27,2026-03-28 11:59:55,completed,2026-03-28 11:50:27,2026-03-28 11:59:55,9.466666666666667
U-1281,laser_cutting,L-03,2026-03-28 10:57:00,2026-03-28 11:07:19,completed,2026-03-28 10:57:00,2026-03-28 11:07:19,10.316666666666666
U-1281,bending,B-02,2026-03-28 11:48:19,2026-03-28 11:57:52,completed,2026-03-28 11:48:19,2026-03-28 11:57:52,9.55
U-1281,welding,W-02,2026-03-28 12:23:52,2026-03-28 12:32:15,completed,2026-03-28 12:23:52,2026-03-28 12:32:15,8.383333333333333
U-1282,laser_cutting,L-02,2026-03-28 08:31:00,2026-03-28 08:37:02,completed,2026-03-28 08:31:00,2026-03-28 08:37:02,6.033333333333333
U-1282,bending,B-01,2026-03-28 09:08:02,2026-03-28 09:16:31,completed,2026-03-28 09:08:02,2026-03-28 09:16:31,8.483333333333333
U-1282,welding,W-02,2026-03-28 09:29:31,2026-03-28 09:38:59,completed,2026-03-28 09:29:31,2026-03-28 09:38:59,9.466666666666667
U-1283,laser_cutting,L-02,2026-03-28 08:43:00,2026-03-28 08:48:45,completed,2026-03-28 08:43:00,2026-03-28 08:48:45,5.75
U-1283,bending,B-02,2026-03-28 09:22:45,2026-03-28 09:27:41,completed,2026-03-28 09:22:45,2026-03-28 09:27:41,4.933333333333334
U-1283,welding,W-02,2026-03-28 09:55:41,2026-03-28 10:05:45,completed,2026-03-28 09:55:41,2026-03-28 10:05:45,10.066666666666666
U-1284,laser_cutting,L-02,2026-03-28 10:07:00,2026-03-28 10:13:49,completed,2026-03-28 10:07:00,2026-03-28 10:13:49,6.816666666666666
U-1284,bending,B-02,2026-03-28 10:41:49,2026-03-28 10:50:27,completed,2026-03-28 10:41:49,2026-03-28 10:50:27,8.633333333333333
U-1284,welding,W-02,2026-03-28 11:30:27,2026-03-28 11:39:14,completed,2026-03-28 11:30:27,2026-03-28 11:39:14,8.783333333333333
U-1285,laser_cutting,L-02,2026-03-28 09:25:00,2026-03-28 09:31:34,completed,2026-03-28 09:25:00,2026-03-28 09:31:34,6.566666666666666
U-1285,bending,B-01,2026-03-28 10:19:34,2026-03-28 10:26:12,completed,2026-03-28 10:19:34,2026-03-28 10:26:12,6.633333333333334
U-1285,welding,W-01,2026-03-28 11:15:12,2026-03-28 11:25:39,completed,2026-03-28 11:15:12,2026-03-28 11:25:39,10.45
U-1286,laser_cutting,L-03,2026-03-28 11:04:00,2026-03-28 11:08:53,completed,2026-03-28 11:04:00,2026-03-28 11:08:53,4.883333333333334
U-1286,bending,B-02,2026-03-28 11:46:53,2026-03-28 11:55:13,completed,2026-03-28 11:46:53,2026-03-28 11:55:13,8.333333333333334
U-1286,welding,W-02,2026-03-28 12:22:13,2026-03-28 12:33:01,completed,2026-03-28 12:22:13,2026-03-28 12:33:01,10.8
U-1287,laser_cutting,L-02,2026-03-28 08:48:00,2026-03-28 08:54:23,completed,2026-03-28 08:48:00,2026-03-28 08:54:23,6.383333333333334
U-1287,bending,B-02,2026-03-28 09:37:23,2026-03-28 09:46:40,completed,2026-03-28 09:37:23,2026-03-28 09:46:40,9.283333333333333
U-1287,welding,W-01,2026-03-28 10:05:40,2026-03-28 10:16:42,completed,2026-03-28 10:05:40,2026-03-28 10:16:42,11.033333333333333
U-1288,laser_cutting,L-02,2026-03-28 11:11:00,2026-03-28 11:19:06,completed,2026-03-28 11:11:00,2026-03-28 11:19:06,8.1
U-1288,bending,B-02,2026-03-28 11:55:06,2026-03-28 12:01:56,completed,2026-03-28 11:55:06,2026-03-28 12:01:56,6.833333333333333
U-1288,welding,W-02,2026-03-28 12:43:56,2026-03-28 12:54:46,completed,2026-03-28 12:43:56,2026-03-28 12:54:46,10.833333333333334
U-1289,laser_cutting,L-01,2026-03-28 09:42:00,2026-03-28 09:46:10,completed,2026-03-28 09:42:00,2026-03-28 09:46:10,4.166666666666667
U-1289,bending,B-02,2026-03-28 10:10:10,2026-03-28 10:18:50,completed,2026-03-28 10:10:10,2026-03-28 10:18:50,8.666666666666666
